Variant,Sent,Opened,Clicked
F2,8/13/13 14:20,8/14/13 15:39,8/14/13 15:39
G1,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
G1,8/13/13 14:20,0,0
G2,8/13/13 14:20,8/13/13 15:37,0
F2,8/13/13 14:20,0,0
G1,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
A3,8/13/13 14:20,0,0
B4,8/13/13 14:20,0,0
C4,8/13/13 14:20,8/13/13 15:10,0
E4,8/13/13 14:20,0,0
G1,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
A3,8/13/13 14:20,0,0
H1,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
D4,8/13/13 14:20,8/15/13 14:02,8/15/13 14:02
F3,8/13/13 14:20,8/13/13 19:25,0
C3,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
D3,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
A2,8/13/13 14:20,8/13/13 14:56,0
H3,8/13/13 14:20,8/14/13 19:59,0
H3,8/13/13 14:20,0,0
A3,8/13/13 14:20,0,0
F1,8/13/13 14:20,8/13/13 15:25,0
C1,8/13/13 14:20,0,0
D3,8/13/13 14:20,8/13/13 14:30,0
H1,8/13/13 14:20,0,0
E4,8/13/13 14:20,0,0
E3,8/13/13 14:20,8/13/13 14:22,8/13/13 14:23
D3,8/13/13 14:20,8/14/13 2:55,8/14/13 2:55
D1,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
H1,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
F4,8/13/13 14:20,8/13/13 17:03,0
E2,8/13/13 14:20,8/13/13 19:18,0
D2,8/13/13 14:20,8/13/13 15:25,0
A1,8/13/13 14:20,8/14/13 4:15,8/14/13 4:16
D1,8/13/13 14:20,0,0
A1,8/13/13 14:20,8/13/13 16:06,0
F4,8/13/13 14:20,8/13/13 18:23,0
H4,8/13/13 14:20,8/13/13 16:17,0
G4,8/13/13 14:20,8/13/13 14:26,0
H4,8/13/13 14:20,0,0
B1,8/13/13 14:20,8/13/13 15:07,0
H1,8/13/13 14:20,0,0
B4,8/13/13 14:20,8/14/13 2:44,0
E4,8/13/13 14:20,8/13/13 19:07,0
E1,8/13/13 14:20,8/16/13 5:15,0
H1,8/13/13 14:20,0,0
B1,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/13/13 16:39,8/13/13 22:20
G3,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/14/13 4:39,0
H2,8/13/13 14:20,8/13/13 14:37,0
E1,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
C2,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
E1,8/13/13 14:20,8/13/13 16:27,0
A2,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
E2,8/13/13 14:20,0,0
F3,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
C2,8/13/13 14:20,0,0
C2,8/13/13 14:20,8/13/13 14:33,0
B4,8/13/13 14:20,0,0
C2,8/13/13 14:20,0,0
G2,8/13/13 14:20,0,0
E4,8/13/13 14:20,8/13/13 19:00,8/13/13 19:01
G1,8/13/13 14:20,0,0
D4,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
D1,8/13/13 14:20,8/14/13 7:05,0
D4,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
H3,8/13/13 14:20,8/15/13 6:22,0
B3,8/13/13 14:20,0,0
F3,8/13/13 14:20,0,0
B4,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
A2,8/13/13 14:20,8/13/13 14:24,0
E3,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
C4,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
A3,8/13/13 14:20,0,0
C1,8/13/13 14:20,8/13/13 20:33,0
D4,8/13/13 14:20,0,0
B4,8/13/13 14:20,0,0
D4,8/13/13 14:20,0,0
F3,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
D2,8/13/13 14:20,8/13/13 18:17,0
A2,8/13/13 14:20,0,0
E3,8/13/13 14:20,8/13/13 20:20,0
A4,8/13/13 14:20,8/13/13 15:50,0
D2,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
A2,8/13/13 14:20,8/13/13 14:57,0
F3,8/13/13 14:20,8/13/13 16:17,0
G2,8/13/13 14:20,8/13/13 14:22,8/14/13 9:28
F4,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
F1,8/13/13 14:20,8/13/13 14:36,0
B3,8/13/13 14:20,0,0
A1,8/13/13 14:20,8/13/13 16:00,0
A1,8/13/13 14:20,8/13/13 17:22,0
A1,8/13/13 14:20,8/14/13 4:37,0
D1,8/13/13 14:20,0,0
D3,8/13/13 14:20,8/13/13 14:27,0
A1,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
E3,8/13/13 14:20,0,0
H3,8/13/13 14:20,8/13/13 14:42,0
E3,8/13/13 14:20,0,0
G1,8/13/13 14:20,8/14/13 2:53,0
B1,8/13/13 14:20,0,0
D3,8/13/13 14:20,8/13/13 18:52,0
C4,8/13/13 14:20,8/13/13 18:04,8/14/13 3:54
G1,8/13/13 14:20,0,0
H1,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
H2,8/13/13 14:20,8/13/13 14:21,0
A3,8/13/13 14:20,0,0
H1,8/13/13 14:20,0,0
G1,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
F3,8/13/13 14:20,0,0
C1,8/13/13 14:20,0,0
A3,8/13/13 14:20,8/14/13 3:23,8/14/13 3:32
E1,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
C4,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
B1,8/13/13 14:20,8/13/13 16:32,0
D1,8/13/13 14:20,8/13/13 14:20,0
D3,8/13/13 14:20,0,0
D3,8/13/13 14:20,8/13/13 15:24,0
A4,8/13/13 14:20,0,0
B4,8/13/13 14:20,0,0
B4,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
B4,8/13/13 14:20,8/13/13 14:47,0
D1,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
E4,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
A3,8/13/13 14:20,0,0
G1,8/13/13 14:20,8/13/13 15:09,0
G3,8/13/13 14:20,0,0
A4,8/13/13 14:20,8/13/13 15:31,0
G1,8/13/13 14:20,8/14/13 10:51,0
E2,8/13/13 14:20,8/13/13 15:23,0
E1,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
B1,8/13/13 14:20,0,0
C4,8/13/13 14:20,8/13/13 14:25,0
H4,8/13/13 14:20,8/14/13 5:42,0
F1,8/13/13 14:20,0,0
C4,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
C4,8/13/13 14:20,0,0
D3,8/13/13 14:20,8/13/13 16:28,8/13/13 16:28
D4,8/13/13 14:20,8/13/13 14:21,0
B4,8/13/13 14:20,8/13/13 14:34,8/13/13 14:35
D2,8/13/13 14:20,0,0
C3,8/13/13 14:20,0,0
C4,8/13/13 14:20,0,0
D4,8/13/13 14:20,0,0
A3,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
G1,8/13/13 14:20,0,0
G4,8/13/13 14:20,8/13/13 14:21,0
C4,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
C1,8/13/13 14:20,8/19/13 22:03,0
C1,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
A3,8/13/13 14:20,8/14/13 13:30,0
B2,8/13/13 14:20,0,0
G2,8/13/13 14:20,0,0
D3,8/13/13 14:20,8/13/13 16:59,0
H4,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
G4,8/13/13 14:20,8/14/13 9:04,0
F3,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
H1,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/13/13 15:40,0
A4,8/13/13 14:20,8/13/13 14:30,0
C3,8/13/13 14:20,8/13/13 14:34,0
B4,8/13/13 14:20,0,0
G2,8/13/13 14:20,0,0
C3,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
G2,8/13/13 14:20,8/29/13 17:01,0
A1,8/13/13 14:20,8/13/13 14:21,0
C1,8/13/13 14:20,8/13/13 16:44,0
C3,8/13/13 14:20,8/13/13 15:40,0
D1,8/13/13 14:20,0,0
G2,8/13/13 14:20,0,0
B3,8/13/13 14:20,8/13/13 14:49,0
B2,8/13/13 14:20,8/13/13 15:33,0
C4,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
E3,8/13/13 14:20,8/13/13 15:06,0
E2,8/13/13 14:20,8/14/13 4:23,0
F4,8/13/13 14:20,0,0
E4,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
D3,8/13/13 14:20,8/13/13 14:22,0
C1,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
B2,8/13/13 14:20,8/13/13 15:53,0
D2,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
F2,8/13/13 14:20,8/14/13 2:06,0
F1,8/13/13 14:20,8/13/13 17:21,0
C3,8/13/13 14:20,0,0
D3,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
F2,8/13/13 14:20,8/14/13 4:26,0
G3,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
E4,8/13/13 14:20,8/13/13 14:22,0
D4,8/13/13 14:20,0,0
A3,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
A3,8/13/13 14:20,8/13/13 15:54,0
A3,8/13/13 14:20,0,0
E3,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/13/13 14:21,0
H4,8/13/13 14:20,8/15/13 5:25,0
C3,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/14/13 5:19,0
B1,8/13/13 14:20,8/13/13 15:12,0
H1,8/13/13 14:20,8/13/13 18:19,0
D3,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/13/13 16:25,8/13/13 16:25
E4,8/13/13 14:20,0,0
C4,8/13/13 14:20,8/13/13 14:31,0
E3,8/13/13 14:20,0,0
E1,8/13/13 14:20,0,0
F4,8/13/13 14:20,8/13/13 14:29,0
G1,8/13/13 14:20,0,0
A4,8/13/13 14:20,8/18/13 16:29,0
F3,8/13/13 14:20,0,0
E3,8/13/13 14:20,8/13/13 16:56,0
B1,8/13/13 14:20,0,0
H2,8/13/13 14:20,8/13/13 14:24,0
A3,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
D4,8/13/13 14:20,0,0
H1,8/13/13 14:20,0,0
G4,8/13/13 14:20,8/14/13 4:54,8/14/13 4:55
A2,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
G2,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
H3,8/13/13 14:20,8/13/13 14:29,0
A2,8/13/13 14:20,0,0
D3,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
H1,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
D4,8/13/13 14:20,8/13/13 19:07,8/13/13 19:07
E3,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/13/13 14:32,0
E1,8/13/13 14:20,8/13/13 15:34,0
B1,8/13/13 14:20,0,0
F3,8/13/13 14:20,0,0
A4,8/13/13 14:20,8/14/13 0:23,0
G1,8/13/13 14:20,8/13/13 14:56,0
C1,8/13/13 14:20,0,0
C3,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
B1,8/13/13 14:20,0,0
E2,8/13/13 14:20,0,0
A1,8/13/13 14:20,8/13/13 15:31,0
A4,8/13/13 14:20,0,0
H4,8/13/13 14:20,8/13/13 14:45,0
F2,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
G4,8/13/13 14:20,8/13/13 15:17,0
C3,8/13/13 14:20,0,0
D4,8/13/13 14:20,8/14/13 5:56,0
H4,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
C4,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/13/13 14:28,0
A1,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
E1,8/13/13 14:20,0,0
D3,8/13/13 14:20,8/13/13 16:14,0
G1,8/13/13 14:20,8/13/13 17:50,8/13/13 17:50
B3,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
G4,8/13/13 14:20,8/13/13 15:07,0
B4,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
C3,8/13/13 14:20,0,0
H1,8/13/13 14:20,0,0
B3,8/13/13 14:20,8/13/13 16:00,0
A4,8/13/13 14:20,8/13/13 14:29,0
E3,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/13/13 14:22,0
F4,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
E3,8/13/13 14:20,0,0
F2,8/13/13 14:20,8/13/13 14:22,0
B2,8/13/13 14:20,0,0
C1,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
D3,8/13/13 14:20,0,0
C2,8/13/13 14:20,8/13/13 14:33,0
D1,8/13/13 14:20,0,0
F4,8/13/13 14:20,8/13/13 14:48,0
G4,8/13/13 14:20,0,0
G4,8/13/13 14:20,8/13/13 14:59,0
D1,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
E3,8/13/13 14:20,0,0
G3,8/13/13 14:20,0,0
G1,8/13/13 14:20,8/14/13 20:41,8/14/13 20:41
B4,8/13/13 14:20,0,0
D3,8/13/13 14:20,0,0
A3,8/13/13 14:20,8/13/13 14:21,0
H1,8/13/13 14:20,0,0
C3,8/13/13 14:20,8/13/13 14:21,0
G1,8/13/13 14:20,8/14/13 21:21,8/14/13 21:22
C3,8/13/13 14:20,0,0
C4,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
G1,8/13/13 14:20,0,0
A4,8/13/13 14:20,8/13/13 15:03,0
A4,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
G2,8/13/13 14:20,0,0
A2,8/13/13 14:20,8/13/13 15:40,0
A4,8/13/13 14:20,8/14/13 5:16,0
F2,8/13/13 14:20,0,0
F4,8/13/13 14:20,8/13/13 22:06,0
F1,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
A1,8/13/13 14:20,8/16/13 11:23,8/16/13 11:23
H1,8/13/13 14:20,0,0
E2,8/13/13 14:20,8/13/13 20:39,0
G4,8/13/13 14:20,8/14/13 5:13,0
C1,8/13/13 14:20,0,0
D3,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
F1,8/13/13 14:20,8/16/13 5:31,0
H4,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
B3,8/13/13 14:20,8/13/13 14:23,0
G4,8/13/13 14:20,8/13/13 14:36,0
F3,8/13/13 14:20,0,0
C2,8/13/13 14:20,0,0
D4,8/13/13 14:20,0,0
G1,8/13/13 14:20,0,0
C1,8/13/13 14:20,8/14/13 2:03,0
B2,8/13/13 14:20,8/13/13 14:25,0
A2,8/13/13 14:20,8/18/13 6:50,0
B3,8/13/13 14:20,8/13/13 14:31,0
G1,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
C2,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
D3,8/13/13 14:20,0,0
E4,8/13/13 14:20,0,0
A3,8/13/13 14:20,8/13/13 15:20,0
D2,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
G3,8/13/13 14:20,8/13/13 14:39,0
D1,8/13/13 14:20,0,0
B1,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
E4,8/13/13 14:20,8/13/13 16:30,0
B3,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
H4,8/13/13 14:20,8/13/13 14:47,0
F4,8/13/13 14:20,0,0
C3,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
E1,8/13/13 14:20,0,0
B3,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
C2,8/13/13 14:20,8/13/13 23:45,0
C4,8/13/13 14:20,0,0
D1,8/13/13 14:20,8/13/13 14:24,0
A4,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
H3,8/13/13 14:20,8/13/13 14:30,0
A1,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
C3,8/13/13 14:20,8/14/13 9:58,0
H2,8/13/13 14:20,8/13/13 14:22,8/13/13 14:22
E1,8/13/13 14:20,8/13/13 15:58,0
H4,8/13/13 14:20,8/14/13 22:10,0
G1,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
E2,8/13/13 14:20,0,0
C3,8/13/13 14:20,0,0
A3,8/13/13 14:20,0,0
F3,8/13/13 14:20,8/18/13 5:25,0
E2,8/13/13 14:20,8/13/13 17:21,0
D3,8/13/13 14:20,8/13/13 14:22,0
B4,8/13/13 14:20,0,0
E4,8/13/13 14:20,0,0
E1,8/13/13 14:20,0,0
H2,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
B4,8/13/13 14:20,0,0
C2,8/13/13 14:20,0,0
A2,8/13/13 14:20,0,0
E3,8/13/13 14:20,0,0
H3,8/13/13 14:20,0,0
A4,8/13/13 14:20,0,0
A3,8/13/13 14:20,8/13/13 14:35,0
B4,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
C1,8/13/13 14:20,8/13/13 19:32,0
F4,8/13/13 14:20,0,0
G4,8/13/13 14:20,9/10/13 11:43,0
D4,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
G4,8/13/13 14:20,8/13/13 14:56,0
E2,8/13/13 14:20,0,0
C2,8/13/13 14:20,8/13/13 17:09,0
E3,8/13/13 14:20,8/13/13 14:58,0
B2,8/13/13 14:20,0,0
B2,8/13/13 14:20,0,0
E3,8/13/13 14:20,0,0
D1,8/13/13 14:20,0,0
D4,8/13/13 14:20,8/13/13 16:23,0
H2,8/13/13 14:20,0,0
F4,8/13/13 14:20,0,0
G1,8/13/13 14:20,0,0
G4,8/13/13 14:20,0,0
H4,8/13/13 14:20,8/13/13 14:27,0
F2,8/13/13 14:20,8/14/13 4:09,0
G2,8/13/13 14:20,8/13/13 14:38,0
C2,8/13/13 14:20,8/14/13 14:41,0
A1,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
E1,8/13/13 14:20,0,0
E4,8/13/13 14:20,8/13/13 14:50,0
B4,8/13/13 14:20,8/13/13 17:05,0
A2,8/13/13 14:20,8/13/13 20:35,0
C4,8/13/13 14:20,8/16/13 15:21,8/16/13 15:22
B3,8/13/13 14:20,0,0
E4,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
F2,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
D2,8/13/13 14:20,0,0
E2,8/13/13 14:20,0,0
H4,8/13/13 14:20,0,0
B1,8/13/13 14:20,0,0
E4,8/13/13 14:20,0,0
E2,8/13/13 14:20,0,0
B2,8/13/13 14:20,8/13/13 14:35,0
C1,8/13/13 14:20,8/13/13 19:39,0
D2,8/13/13 14:20,8/13/13 15:06,0
D3,8/13/13 14:20,0,0
A1,8/13/13 14:20,0,0
E2,8/13/13 14:20,0,0
F1,8/13/13 14:20,0,0
G3,8/13/13 14:21,0,0
D4,8/13/13 14:21,0,8/14/13 7:51
H2,8/13/13 14:21,0,0
E1,8/13/13 14:21,0,0
D1,8/13/13 14:21,0,0
H3,8/13/13 14:21,0,0
C3,8/13/13 14:21,0,0
F1,8/13/13 14:21,0,0
H4,8/13/13 14:21,0,0
G3,8/13/13 14:21,0,0
C3,8/13/13 14:21,8/13/13 15:14,0
A4,8/13/13 14:21,0,0
C1,8/13/13 14:21,0,0
G4,8/13/13 14:21,8/13/13 15:18,0
H1,8/13/13 14:21,0,0
G4,8/13/13 14:21,0,0
C2,8/13/13 14:21,0,0
H3,8/13/13 14:21,8/13/13 14:21,0
B3,8/13/13 14:21,0,0
H4,8/13/13 14:21,0,0
D3,8/13/13 14:21,0,0
C2,8/13/13 14:21,0,0
E4,8/13/13 14:21,8/13/13 16:38,0
F3,8/13/13 14:21,0,0
G4,8/13/13 14:21,0,0
C2,8/13/13 14:21,8/13/13 15:18,0
E3,8/13/13 14:21,8/16/13 23:35,8/16/13 23:35
B3,8/13/13 14:21,8/13/13 19:03,0
G2,8/13/13 14:21,8/15/13 22:37,8/15/13 22:37
H2,8/13/13 14:21,0,0
F1,8/13/13 14:21,0,0
D3,8/13/13 14:21,0,0
C2,8/13/13 14:21,8/13/13 18:03,0
H4,8/13/13 14:21,0,0
D3,8/13/13 14:21,8/13/13 14:23,0
H4,8/13/13 14:21,0,0
A4,8/13/13 14:21,8/13/13 17:24,0
E3,8/13/13 14:21,8/13/13 14:34,0
F1,8/13/13 14:21,0,0
A3,8/13/13 14:21,8/13/13 16:28,0
H4,8/13/13 14:21,8/19/13 14:07,0
B3,8/13/13 14:21,0,0
H3,8/13/13 14:21,8/13/13 17:56,8/13/13 17:57
F4,8/13/13 14:21,8/17/13 6:28,0
D2,8/13/13 14:21,0,0
B1,8/13/13 14:21,8/13/13 15:16,0
D1,8/13/13 14:21,0,0
B4,8/13/13 14:21,0,0
E3,8/13/13 14:21,0,0
B1,8/13/13 14:21,8/13/13 14:26,0
F3,8/13/13 14:21,8/13/13 14:22,8/13/13 14:23
A4,8/13/13 14:21,0,0
B2,8/13/13 14:21,0,0
E4,8/13/13 14:21,0,0
F2,8/13/13 14:21,0,0
H2,8/13/13 14:21,8/13/13 20:39,8/13/13 20:39
E3,8/13/13 14:21,0,0
C2,8/13/13 14:21,8/13/13 17:24,0
C1,8/13/13 14:21,0,0
H1,8/13/13 14:21,0,0
B2,8/13/13 14:21,0,0
H4,8/13/13 14:21,0,0
B1,8/13/13 14:21,0,0
D1,8/13/13 14:21,8/13/13 16:24,8/13/13 16:25
A2,8/13/13 14:21,8/13/13 18:44,8/13/13 18:44
C3,8/13/13 14:21,0,0
A4,8/13/13 14:21,8/14/13 6:25,8/14/13 20:38
F3,8/13/13 14:21,8/14/13 5:19,0
C2,8/13/13 14:21,0,0
E2,8/13/13 14:21,0,0
G3,8/13/13 14:21,0,0
D4,8/13/13 14:21,0,0
A4,8/13/13 14:21,0,0
C2,8/13/13 14:21,0,0
F1,8/13/13 14:21,0,0
F4,8/13/13 14:21,0,0
G2,8/13/13 14:21,0,0
H4,8/13/13 14:21,0,0
H1,8/13/13 14:21,0,0
F1,8/13/13 14:21,8/13/13 16:37,0
A3,8/13/13 14:21,8/13/13 14:27,0
C2,8/13/13 14:21,8/13/13 15:23,0
F4,8/13/13 14:21,8/13/13 21:08,0
A3,8/13/13 14:21,0,0
F3,8/13/13 14:21,0,0
D1,8/13/13 14:21,8/17/13 9:22,0
C3,8/13/13 14:21,0,0
D3,8/13/13 14:21,0,0
H1,8/13/13 14:21,8/13/13 14:23,0
A3,8/13/13 14:21,0,0
D4,8/13/13 14:21,0,0
C2,8/13/13 14:21,0,0
F1,8/13/13 14:21,0,0
G1,8/13/13 14:21,0,0
A4,8/13/13 14:21,0,0
D1,8/13/13 14:21,8/14/13 12:19,0
A3,8/13/13 14:21,0,0
A4,8/13/13 14:21,0,0
E2,8/13/13 14:21,0,0
A3,8/13/13 14:21,8/13/13 19:24,0
G3,8/13/13 14:21,0,0
D2,8/13/13 14:21,8/13/13 14:53,0
H4,8/13/13 14:21,0,0
H3,8/13/13 14:21,0,0
B2,8/13/13 14:21,8/16/13 14:03,0
H4,8/13/13 14:21,0,0
E3,8/13/13 14:21,0,0
D1,8/13/13 14:21,0,0
C3,8/13/13 14:21,0,0
A2,8/13/13 14:21,0,0
G4,8/13/13 14:21,0,0
H1,8/13/13 14:21,0,0
F2,8/13/13 14:21,8/13/13 14:55,0
H2,8/13/13 14:21,0,0
H3,8/13/13 14:21,0,0
C1,8/13/13 14:21,0,0
B1,8/13/13 14:21,0,0
H1,8/13/13 14:21,0,8/13/13 14:25
H4,8/13/13 14:21,0,0
G3,8/13/13 14:21,8/13/13 14:47,0
C2,8/13/13 14:21,0,0
H4,8/13/13 14:21,0,0
F3,8/13/13 14:21,0,0
C1,8/13/13 14:21,0,0
C2,8/13/13 14:21,9/8/13 18:35,9/8/13 18:35
G4,8/13/13 14:21,0,0
G1,8/13/13 14:21,0,0
A2,8/13/13 14:21,8/13/13 22:11,0
A1,8/13/13 14:21,0,0
H3,8/13/13 14:21,0,0
A4,8/13/13 14:21,8/13/13 14:26,0
D2,8/13/13 14:21,0,0
B3,8/13/13 14:21,0,0
B4,8/13/13 14:21,0,0
D1,8/13/13 14:21,0,0
G3,8/13/13 14:21,8/13/13 17:06,0
H3,8/13/13 14:21,0,0
H2,8/13/13 14:21,0,0
B4,8/13/13 14:21,0,0
A2,8/13/13 14:21,0,0
H2,8/13/13 14:21,0,0
C3,8/13/13 14:21,0,0
B1,8/13/13 14:21,0,0
D3,8/13/13 14:21,8/13/13 15:20,0
D1,8/13/13 14:21,8/13/13 14:55,0
G3,8/13/13 14:21,0,0
C3,8/13/13 14:21,0,0
B3,8/13/13 14:21,0,0
B3,8/13/13 14:21,8/29/13 14:56,0
C3,8/13/13 14:21,0,0
F3,8/13/13 14:21,0,0
E1,8/13/13 14:21,0,0
G2,8/13/13 14:21,0,0
B2,8/13/13 14:21,8/15/13 14:32,0
E4,8/13/13 14:21,0,0
C4,8/13/13 14:21,0,0
C1,8/13/13 14:21,0,0
F1,8/13/13 14:21,0,0
C4,8/13/13 14:21,0,0
D2,8/13/13 14:21,8/13/13 16:19,0
B3,8/13/13 14:21,8/13/13 14:42,0
D4,8/13/13 14:21,0,0
D4,8/13/13 14:21,0,0
A1,8/13/13 14:21,0,0
B1,8/13/13 14:21,8/13/13 14:56,0
C2,8/13/13 14:21,8/13/13 16:59,8/13/13 16:59
